Phone_ID,Doc_ID,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,Action
23,2,1.233,0.436,24.746,-45.349,26.599,-33.467,12.026,0.9127,3,1.4161,4,13.671,34.741,42.632,0.436,26.599,0.9127,2
23,2,1.037,0.369,25.073,-44.913,25.727,-38.264,6.6819,0.78816,3,1.4728,4,12.143,20.309,37.443,0.369,25.727,0.78816,2
23,2,0.77,0.439,26.163,-45.785,29.215,-29.979,16.099,0.88987,3,1.38,4,21.788,40.556,58.962,0.439,29.215,0.88987,2
23,2,0.795,0.375,23.983,-45.349,25.073,-35.102,10.305,0.90874,3,1.4648,4,12.745,31.576,45.306,0.375,25.073,0.90874,2
23,2,0.805,0.371,23.765,-44.15,26.163,-32.595,11.802,0.88267,3,1.3662,4,6.998,36.201,55.323,0.371,26.163,0.88267,2
23,2,21.626,1.311,23.329,-43.605,25.291,-31.396,12.366,0.82525,3,1.4114,4,4.4585,9.2375,20.44,1.311,25.291,0.82525,2
23,2,1.184,0.288,25.4,-24.964,24.201,-44.15,19.224,0.9194,1,-1.6332,4,38.724,66.709,103.61,0.288,24.201,0.9194,2
23,2,1.192,0.102,22.675,-27.144,21.258,-38.7,11.642,0.82261,1,-1.6928,4,86.466,151.15,399.46,0.102,21.258,0.82261,2
23,2,1.015,0.688,23.656,-27.471,23.765,-39.572,12.101,0.80349,1,-1.5618,4,0,16.717,36.62,0.688,23.765,0.80349,2
23,2,0.87,0.383,23.547,-25.727,22.239,-40.989,15.318,0.93155,1,-1.6563,4,24.087,43.605,61.813,0.383,22.239,0.93155,2
23,2,2.133,0.304,23.002,-25.945,22.457,-40.662,14.727,0.80944,1,-1.6078,4,33.91,55.586,78.021,0.304,22.457,0.80944,2
23,2,1.059,0.423,21.585,-27.035,19.622,-41.752,14.847,0.89499,1,-1.7033,4,7.4946,33.611,66.099,0.423,19.622,0.89499,2
23,2,1.27,0.935,22.457,-27.907,26.381,-28.234,3.9381,0.5013,2,-0.083141,4,0,19.821,104.39,0.935,26.381,0.5013,2
23,2,0.502,0.134,21.912,-43.496,26.163,-27.362,16.685,0.87839,3,1.3131,4,123.51,149.89,197.47,0.134,26.163,0.87839,2
23,2,1.419,0.085,21.912,-40.88,25.182,-31.941,9.5185,0.87061,3,1.2201,4,58.013,170.88,945.26,0.085,25.182,0.87061,2
23,2,1.421,0.791,25.509,-40.008,27.689,-29.979,10.263,0.8621,3,1.3567,4,2.1253,26.846,101.98,0.791,27.689,0.8621,2
23,2,1.32,0.267,25.509,-29.215,22.893,-44.804,15.807,0.83971,1,-1.7371,4,39.568,71.309,103.14,0.267,22.893,0.83971,2
23,2,1.046,0.127,24.092,-42.406,25.727,-31.614,10.915,0.85218,3,1.4204,4,29.614,152.42,1454.9,0.127,25.727,0.85218,2
23,2,1.411,0.139,24.746,-41.098,24.964,-32.813,8.2878,0.84574,3,1.5445,4,30.524,88.759,546.74,0.139,24.964,0.84574,2
23,2,0.719,0.123,23.547,-25.182,20.821,-36.955,12.085,0.77669,1,-1.7983,4,49.247,138.77,158.6,0.123,20.821,0.77669,2
23,2,0.678,0.075,22.021,-31.614,20.821,-42.188,10.642,0.76307,1,-1.6837,4,61.354,215.96,2690.8,0.075,20.821,0.76307,2
23,2,1.02,0.678,23.438,-39.027,24.855,-25.836,13.266,0.91263,3,1.4638,4,10.912,18.72,40.249,0.678,24.855,0.91263,2
23,2,1.236,0.544,21.476,-29.979,21.694,-51.672,21.695,0.91411,1,-1.5607,4,6.8133,19.129,81.324,0.544,21.694,0.91411,2
23,2,0.865,0.397,25.073,-47.857,27.035,-32.704,15.279,0.9155,3,1.442,4,15.928,52.433,63.123,0.397,27.035,0.9155,2
23,2,1.739,0.394,24.746,-45.894,24.964,-36.519,9.3776,0.8275,3,1.5475,4,6.8588,21.954,44.531,0.394,24.964,0.8275,2
23,2,0.765,0.373,23.765,-46.112,24.637,-37.609,8.5476,0.76738,3,1.4686,4,5.1864,16.517,43.738,0.373,24.637,0.76738,2
23,2,3.271,0.369,23.111,-43.496,26.817,-29.761,14.227,0.91589,3,1.3072,4,13.885,34.9,73.49,0.369,26.817,0.91589,2
23,2,0.853,0.536,25.073,-46.767,25.727,-40.662,6.1397,0.87131,3,1.4641,4,3.2805,7.4788,28.978,0.536,25.727,0.87131,2
23,2,0.97,0.388,24.855,-45.131,25.4,-39.354,5.8033,0.74345,3,1.4767,4,7.6683,22.95,33.522,0.388,25.4,0.74345,2
23,2,1.17,0.882,25.073,-45.567,26.054,-36.846,8.776,0.88827,3,1.4588,4,5.117,12.112,16.771,0.882,26.054,0.88827,2
23,2,0.902,0.487,24.201,-45.022,25.727,-33.576,11.548,0.86302,3,1.4382,4,10.988,17.236,49.402,0.487,25.727,0.86302,2
23,2,0.987,0.113,22.348,-28.016,20.494,-43.169,15.266,0.79893,1,-1.6925,4,80.53,165.55,585.18,0.113,20.494,0.79893,2
23,2,0.5,0.109,24.637,-27.798,23.656,-41.534,13.771,0.8359,1,-1.6421,4,109.22,176.07,885.04,0.109,23.656,0.8359,2
23,2,1.337,0.753,25.618,-38.373,22.457,-48.729,10.828,0.86862,1,-1.8671,4,17.481,61.697,78.571,0.753,22.457,0.86862,2
23,2,1.027,0.284,22.348,-37.609,28.343,-24.201,14.688,0.93284,3,1.1503,4,37.813,60.208,77.512,0.284,28.343,0.93284,1
23,2,1.56,0.425,26.272,-44.259,28.779,-33.249,11.292,0.90708,3,1.3469,4,7.5318,38.167,50.862,0.425,28.779,0.90708,0
23,2,0.927,0.355,25.836,-44.804,29.433,-31.287,13.988,0.91178,3,1.3107,4,14.478,51.389,65.721,0.355,29.433,0.91178,2
23,2,0.826,0.37,25.073,-43.496,28.343,-31.941,12.009,0.92377,3,1.295,4,7.9833,26.44,69.036,0.37,28.343,0.92377,2
23,2,0.658,0.068,24.637,-28.125,21.476,-39.245,11.56,0.64469,1,-1.8478,4,32.753,327.53,1364.4,0.068,21.476,0.64469,2
23,2,0.517,0.131,23.002,-27.362,22.893,-40.553,13.191,0.86708,1,-1.5791,4,86.569,122.64,149.84,0.131,22.893,0.86708,2
23,2,1.869,1.606,24.528,-41.97,27.144,-33.249,9.105,0.4859,3,1.2793,4,1.9622,12.188,25.729,1.606,27.144,0.4859,2
23,2,0.747,0.435,24.964,-44.804,28.125,-30.088,15.052,0.94743,3,1.3592,4,19.209,34.575,54.741,0.435,28.125,0.94743,2
23,2,0.727,0.474,24.746,-43.932,29.652,-31.396,13.462,0.95812,3,1.1978,4,18.137,29.346,47.149,0.474,29.652,0.95812,2
23,2,0.817,0.451,25.073,-42.624,29.979,-28.779,14.688,0.94568,3,1.2303,4,18.821,29.976,49.205,0.451,29.979,0.94568,2
23,2,1.725,0.47,24.419,-43.496,26.599,-36.083,7.7269,0.92621,3,1.2847,4,7.4899,15.036,31.19,0.47,26.599,0.92621,2
23,2,13.531,0.456,28.125,-40.88,29.87,-31.941,9.1076,0.78178,3,1.3781,4,8.8031,20.696,44.812,0.456,29.87,0.78178,2
23,2,1.317,0.123,25.945,-27.035,23.983,-40.553,13.659,0.82465,1,-1.715,4,68.784,136.95,183.77,0.123,23.983,0.82465,2
23,2,1.588,0.111,25.4,-26.926,23.874,-37.718,10.9,0.79552,1,-1.7113,4,54.931,173.42,190.27,0.111,23.874,0.79552,2
23,2,1.103,0.171,25.073,-29.324,22.021,-38.591,9.7559,0.81582,1,-1.889,4,31.154,73.128,160.88,0.171,22.021,0.81582,2
23,2,1.329,0.123,24.855,-33.249,24.092,-43.387,10.167,0.80817,1,-1.6459,4,34.502,114.59,635.76,0.123,24.092,0.80817,2
23,2,1.34,0.098,23.438,-29.215,21.803,-38.918,9.839,0.74602,1,-1.7378,4,36.307,130.09,791.33,0.098,21.803,0.74602,2
23,2,1.014,0.17,23.329,-31.287,21.039,-45.131,14.033,0.83227,1,-1.7347,4,21.938,103.95,231.51,0.17,21.039,0.83227,2
23,2,0.601,0.147,21.148,-27.471,20.93,-41.207,13.737,0.86574,1,-1.5867,4,76.309,160.05,709.42,0.147,20.93,0.86574,2
23,2,0.986,0.145,24.31,-44.15,26.708,-29.542,14.803,0.85676,3,1.4081,4,55.112,102.91,352.8,0.145,26.708,0.85676,2
23,2,3.731,2.821,24.964,-41.207,26.272,-35.865,5.4995,0.54769,3,1.3306,4,0,6.4125,13.568,2.821,26.272,0.54769,2
23,2,1.01,0.547,24.964,-45.676,27.144,-34.121,11.759,0.93364,3,1.3843,4,11.348,20.359,35.422,0.547,27.144,0.93364,2
23,2,0.898,0.523,25.073,-45.131,28.125,-30.633,14.817,0.94275,3,1.3633,4,12.905,24.824,43.546,0.523,28.125,0.94275,2
23,2,0.828,0.437,25.291,-45.24,27.907,-31.941,13.554,0.89266,3,1.3766,4,10.446,28.455,63.923,0.437,27.907,0.89266,2
23,2,0.81,0.404,25.073,-44.368,27.907,-32.05,12.64,0.94415,3,1.3446,4,11.703,30.47,54.034,0.404,27.907,0.94415,2
23,2,0.737,0.42,25.073,-44.368,27.907,-30.742,13.918,0.89956,3,1.3657,4,12.459,40.86,54.405,0.42,27.907,0.89956,2
23,2,0.653,0.354,24.855,-43.932,27.471,-31.723,12.487,0.82859,3,1.3597,4,10.93,36.287,61.295,0.354,27.471,0.82859,2
23,2,0.641,0.358,25.073,-43.06,27.907,-30.415,12.959,0.92622,3,1.3503,4,11.332,38.824,62.694,0.358,27.907,0.92622,2
23,2,0.748,0.384,25.182,-44.041,27.58,-30.96,13.3,0.942,3,1.3895,4,16.209,32.593,55.219,0.384,27.58,0.942,2
23,2,0.856,0.556,24.855,-43.06,27.035,-29.106,14.123,0.85602,3,1.4158,4,3.7072,23.423,48.086,0.556,27.035,0.85602,2
23,2,0.766,0.385,25.618,-43.387,28.67,-29.542,14.177,0.90191,3,1.3538,4,13.885,44.888,62.892,0.385,28.67,0.90191,2
23,2,0.672,0.388,23.765,-43.714,27.907,-28.561,15.709,0.85833,3,1.3039,4,15.421,43.091,67.937,0.388,27.907,0.85833,2
23,2,0.552,0.177,25.291,-26.381,20.385,-41.643,16.031,0.81457,1,-1.8818,4,99.448,130.05,144.3,0.177,20.385,0.81457,2
23,2,0.4,0.074,19.731,-30.742,17.224,-42.188,11.718,0.73245,1,-1.7864,4,61.456,254.36,2722.6,0.074,17.224,0.73245,2
23,2,1.263,0.065,20.821,-29.324,19.186,-36.083,6.9538,0.67167,1,-1.8082,4,20.989,209.89,211.35,0.065,19.186,0.67167,2
23,2,0.555,0.14,20.494,-30.851,18.096,-43.932,13.3,0.81643,1,-1.7521,4,72.173,112.72,410.13,0.14,18.096,0.81643,2
23,2,1.054,0.194,23.874,-41.643,28.125,-28.997,13.341,0.86405,3,1.2465,4,23.715,68.59,127.15,0.194,28.125,0.86405,2
23,2,2.92,0.249,27.035,-42.188,29.106,-32.05,10.348,0.90224,3,1.3693,4,23.758,55.505,74.219,0.249,29.106,0.90224,2
23,2,1.537,0.359,26.163,-45.349,27.253,-38.918,6.5235,0.84712,3,1.4029,4,2.8688,23.656,29.321,0.359,27.253,0.84712,2
23,2,2.491,0.354,25.073,-44.586,26.599,-36.737,7.9959,0.932,3,1.3787,4,11.979,23.161,34.494,0.354,26.599,0.932,2
23,2,0.574,0.222,24.528,-45.785,26.817,-32.595,13.388,0.68499,3,1.399,4,28.841,70.858,136.91,0.222,26.817,0.68499,2
23,2,0.52,0.117,23.765,-45.022,24.528,-35.974,9.0802,0.85995,3,1.4867,4,58.021,102.29,182.69,0.117,24.528,0.85995,2
23,2,0.867,0.129,24.31,-43.169,26.817,-34.448,9.0743,0.89248,3,1.2908,4,57.713,97.551,214.34,0.129,26.817,0.89248,2
23,2,0.805,0.526,25.509,-39.354,22.675,-51.236,12.216,0.8884,1,-1.805,4,6.0919,21.803,55.396,0.526,22.675,0.8884,2
23,2,1.635,1.167,22.675,-26.054,27.253,-29.106,5.5027,0.37687,2,-0.588,4,0,23.056,97.954,1.167,27.253,0.37687,2
23,2,4.303,0.373,23.547,-47.857,28.888,-29.542,19.077,0.92617,3,1.287,4,32.204,60.949,80.252,0.373,28.888,0.92617,2
23,2,3.64,0.371,25.073,-45.349,27.035,-36.41,9.1519,0.7703,3,1.3547,4,7.3793,16.011,42.431,0.371,27.035,0.7703,2
23,2,1.472,0.421,25.291,-45.458,26.163,-36.737,8.7645,0.888,3,1.4711,4,11.314,21.803,33.7,0.421,26.163,0.888,2
23,2,1.278,0.396,24.964,-45.785,28.343,-30.415,15.738,0.91008,3,1.3544,4,12.302,41.928,69.271,0.396,28.343,0.91008,1
23,2,1.07,0.288,22.675,-27.362,17.551,-41.316,14.865,0.66977,1,-1.9227,4,0.70331,17.236,100.16,0.288,17.551,0.66977,0
23,2,1.94,0.492,24.419,-47.53,25.945,-33.249,14.362,0.95003,3,1.4643,4,14.339,27.629,48.912,0.492,25.945,0.95003,2
23,2,0.687,0.417,25.073,-43.496,30.306,-27.907,16.444,0.9381,3,1.2469,4,17.158,45.343,69.528,0.417,30.306,0.9381,2
23,2,0.602,0.366,24.746,-45.022,29.542,-28.779,16.936,0.91544,3,1.2837,4,14.1,39.557,76.229,0.366,29.542,0.91544,2
23,2,1.511,0.365,24.964,-43.823,28.997,-32.595,11.931,0.88786,3,1.2259,4,10.902,38.808,69.328,0.365,28.997,0.88786,2
23,2,8.554,0.359,24.201,-46.439,27.689,-36.628,10.413,0.81402,3,1.2292,4,8.5952,32.614,51.654,0.359,27.689,0.81402,2
23,2,0.659,0.371,25.182,-47.966,26.054,-37.5,10.502,0.88263,3,1.4877,4,17.411,30.881,43.621,0.371,26.054,0.88263,2
23,2,0.858,0.24,24.637,-47.639,26.817,-33.249,14.554,0.92192,3,1.4204,4,41.61,62.823,116.03,0.24,26.817,0.92192,2
23,2,1.753,0.183,24.855,-49.601,27.907,-35.211,14.71,0.90176,3,1.3618,4,81.519,102.01,176.06,0.183,27.907,0.90176,2
23,2,4.048,0.31,24.092,-47.421,25.291,-39.79,7.7245,0.93735,3,1.4149,4,11.863,27.253,43.773,0.31,25.291,0.93735,2
23,2,0.7,0.388,24.419,-47.857,27.689,-31.723,16.462,0.90493,3,1.3708,4,12.825,36.44,71.533,0.388,27.689,0.90493,2
23,2,0.813,0.449,24.637,-48.075,28.779,-29.979,18.564,0.93839,3,1.3458,4,23.445,54.731,65.127,0.449,28.779,0.93839,2
23,2,0.707,0.206,24.964,-47.639,27.362,-37.391,10.524,0.8925,3,1.3409,4,30.739,70.405,76.862,0.206,27.362,0.8925,2
23,2,1.519,0.085,24.855,-46.33,26.381,-37.827,8.6389,0.82113,3,1.3932,4,42.322,148.55,206.7,0.085,26.381,0.82113,2
23,2,7.149,0.108,23.22,-26.49,20.058,-38.373,12.296,0.72538,1,-1.8308,4,27.213,124.32,190.81,0.108,20.058,0.72538,2
23,2,1.022,0.091,25.509,-44.804,26.272,-36.41,8.4286,0.76369,3,1.4801,4,17.033,170.33,183.09,0.091,26.272,0.76369,2
23,2,15.855,0.144,28.452,-27.035,24.637,-36.846,10.527,0.78415,1,-1.9417,4,42.238,106.59,172.3,0.144,24.637,0.78415,2
23,2,1.722,0.076,18.641,-23.656,20.93,-34.012,10.606,0.80674,1,-1.3532,4,9.8341,98.341,274.69,0.076,20.93,0.80674,2
23,2,0.78,0.144,34.23,-50.8,34.121,-41.534,9.2667,0.44508,3,1.5826,4,0,9.9928,99.767,0.144,34.121,0.44508,2
23,2,0.513,0.096,24.092,-21.694,20.712,-37.609,16.271,0.78231,1,-1.78,4,104.22,289.34,412.46,0.096,20.712,0.78231,2
23,2,0.4,0.062,18.641,-30.851,16.679,-42.406,11.721,0.69821,1,-1.739,4,45.609,456.09,2059.2,0.062,16.679,0.69821,2
23,2,1.501,0.068,18.641,-29.215,16.352,-40.008,11.032,0.6832,1,-1.7798,4,17.689,176.89,382.43,0.068,16.352,0.6832,2
23,2,2.053,0.106,25.291,-41.425,26.926,-31.614,9.9465,0.85591,3,1.4056,4,47.665,145.65,218.08,0.106,26.926,0.85591,2
23,2,0.591,0.173,25.291,-47.639,25.073,-36.955,10.685,0.8623,3,1.5912,4,46.952,83.041,118.19,0.173,25.073,0.8623,2
23,2,0.793,0.218,22.893,-34.448,21.148,-49.819,15.469,0.90045,1,-1.6838,4,19.759,57.713,129.46,0.218,21.148,0.90045,2
23,2,1.078,0.545,23.329,-42.951,25.945,-33.358,9.9435,0.8397,3,1.3045,4,11.53,18.169,26.019,0.545,25.945,0.8397,2
23,2,1.671,1.222,24.528,-46.985,23.983,-36.519,10.479,0.35849,3,1.6228,4,3.7735,22.333,42.912,1.222,23.983,0.35849,2
23,2,1.088,0.157,23.329,-46.548,24.637,-32.595,14.015,0.87216,3,1.4773,4,57.789,109.2,223.15,0.157,24.637,0.87216,2
23,2,0.601,0.2,25.509,-46.548,26.054,-39.027,7.5416,0.90157,3,1.4985,4,13.385,48.45,72.459,0.2,26.054,0.90157,2
23,2,1.437,0.157,24.528,-45.022,26.599,-36.083,9.1759,0.88028,3,1.3431,4,15.773,81.271,133.78,0.157,26.599,0.88028,2
23,2,1.236,0.161,26.49,-44.368,27.907,-32.377,12.075,0.863,3,1.4532,4,33.611,108.23,154.93,0.161,27.907,0.863,2
23,2,2.255,0.172,25.291,-46.112,26.817,-32.159,14.037,0.88556,3,1.4619,4,79.062,113.49,151.71,0.172,26.817,0.88556,2
23,2,1.754,0.178,25.618,-45.567,29.652,-30.306,15.786,0.89193,3,1.3124,4,15.563,87.579,176.45,0.178,29.652,0.89193,2
23,2,1.159,0.089,25.4,-46.548,25.509,-39.027,7.5227,0.79008,3,1.5563,4,30.01,118.49,213.25,0.089,25.509,0.79008,2
23,2,0.822,0.451,25.727,-46.221,26.817,-38.482,7.8163,0.89981,3,1.4309,4,7.9305,21.796,49.93,0.451,26.817,0.89981,2
23,2,0.612,0.128,21.039,-33.031,19.84,-47.203,14.222,0.83274,1,-1.6552,4,100.16,158.86,188.15,0.128,19.84,0.83274,2
23,2,0.501,0.068,20.276,-25.291,17.878,-34.775,9.7827,0.6694,1,-1.8185,4,21.432,214.32,315.31,0.068,17.878,0.6694,2
23,2,1.355,1.134,22.239,-40.553,19.513,-45.349,5.5167,0.31449,1,-2.0875,4,6.2833,11.475,22.003,1.134,19.513,0.31449,2
23,2,1.033,0.544,19.186,-30.415,21.585,-30.415,2.3983,0.18465,2,0,4,6.2668,32.063,108.56,0.544,21.585,0.18465,2
23,2,0.651,0.309,22.675,-47.53,26.163,-34.775,13.223,0.93696,3,1.3038,4,15.534,46.503,94.71,0.309,26.163,0.93696,2
23,2,0.675,0.402,24.637,-45.131,28.234,-31.069,14.516,0.94569,3,1.3204,4,16.826,36.287,57.882,0.402,28.234,0.94569,2
23,2,2.663,1.868,24.855,-46.658,28.888,-29.215,17.902,0.061822,3,1.3435,4,6.4125,12.827,48.855,1.868,28.888,0.061822,1
23,2,3.948,0.341,25.945,-43.823,29.652,-34.993,9.5764,0.81438,3,1.1734,4,7.8595,20.278,60.702,0.341,29.652,0.81438,0
23,2,0.521,0.107,20.603,-26.599,19.84,-41.534,14.954,0.77597,1,-1.6218,4,39.535,179.59,233.04,0.107,19.84,0.77597,2
23,2,0.586,0.114,20.93,-19.731,17.224,-36.737,17.405,0.75118,1,-1.7854,4,70.889,252.82,295.11,0.114,17.224,0.75118,2
23,2,0.978,0.098,19.186,-23.22,18.205,-38.264,15.076,0.81097,1,-1.6359,4,83.916,231.2,261.16,0.098,18.205,0.81097,2
23,2,0.694,0.071,23.547,-38.264,25.618,-26.817,11.632,0.83039,3,1.3918,4,46.465,964.7,2171.1,0.071,25.618,0.83039,2
23,2,0.986,0.808,21.367,-33.794,18.968,-49.601,15.988,0.76018,1,-1.7214,4,0,9.3439,53.767,0.808,18.968,0.76018,2
23,2,0.856,0.365,17.878,-32.486,15.262,-38.373,6.4419,0.66257,1,-1.989,4,6.1152,12.509,34.115,0.365,15.262,0.66257,2
23,2,6.217,0.302,17.333,-30.633,15.153,-38.264,7.9363,0.68298,1,-1.8491,4,0,14.339,53.907,0.302,15.153,0.68298,2
23,2,0.563,0.245,22.348,-46.985,23.765,-31.614,15.436,0.90095,3,1.4789,4,24.896,68.473,111.58,0.245,23.765,0.90095,2
23,2,2.046,0.116,22.239,-45.022,23.765,-32.486,12.629,0.86589,3,1.4497,4,85.287,142.05,174.02,0.116,23.765,0.86589,2
23,2,0.727,0.082,22.457,-43.823,23.547,-35.211,8.6807,0.86923,3,1.4449,4,47.051,308.35,566.29,0.082,23.547,0.86923,2
23,2,0.77,0.135,23.329,-46.439,24.201,-38.264,8.2223,0.87161,3,1.4645,4,42.627,87.22,116.99,0.135,24.201,0.87161,2
23,2,1.009,0.217,23.329,-43.169,25.945,-30.742,12.7,0.92921,3,1.3633,4,48.629,80.405,132.15,0.217,25.945,0.92921,2
23,2,1.997,0.22,23.329,-43.496,25.509,-32.05,11.652,0.88326,3,1.3826,4,21.42,68.261,103.97,0.22,25.509,0.88326,2
23,2,0.737,0.367,25.509,-48.293,27.58,-36.737,11.74,0.86586,3,1.3934,4,14.125,35.343,77.6,0.367,27.58,0.86586,2
23,2,0.685,0.186,25.291,-47.748,28.125,-31.287,16.703,0.91146,3,1.4003,4,62.923,99.615,151.03,0.186,28.125,0.91146,2
23,2,0.702,0.131,24.419,-49.274,27.907,-34.775,14.912,0.8786,3,1.3347,4,82.769,182.46,209.9,0.131,27.907,0.8786,2
23,2,1.187,0.281,27.798,-38.918,23.656,-51.563,13.307,0.88584,1,-1.8874,4,30.619,56.252,76.258,0.281,23.656,0.88584,2
23,2,24.646,0.267,21.148,-33.358,19.186,-39.79,6.7244,0.82682,1,-1.8669,4,9.6188,15.235,51.686,0.267,19.186,0.82682,2
23,2,0.822,0.206,34.121,-50.473,34.121,-42.515,7.9579,0.24845,3,1.5708,4,1.4219,20.187,138.74,0.206,34.121,0.24845,2
23,2,8.92,0.381,22.13,-31.505,21.148,-35.756,4.3632,0.63694,1,-1.7976,4,6.7732,14.339,25.283,0.381,21.148,0.63694,2
23,2,0.645,0.139,1.0901,-37.609,0.8721,-34.557,3.0601,0.77632,3,1.6421,4,5.4675,23.158,67.931,0.139,0.8721,0.77632,2
23,2,0.137,0.042,31.396,-50.691,31.396,-50.691,0,1,2,0,4,0,0,0,0.042,31.396,1,2
23,2,0.342,0.042,29.87,-50.364,29.87,-50.364,0,1,2,0,4,0,0,0,0.042,29.87,1,2
23,2,1.192,0.304,28.343,-44.913,29.106,-28.997,15.934,0.90591,3,1.5229,4,38.341,55.68,91.173,0.304,29.106,0.90591,2
23,2,1.694,0.185,27.253,-43.06,28.888,-31.941,11.239,0.90138,3,1.4248,4,40.424,79.319,123.74,0.185,28.888,0.90138,2
23,2,12.145,0.358,25.618,-49.056,25.509,-42.188,6.8687,0.78921,3,1.5867,4,0,21.271,30.133,0.358,25.509,0.78921,2
23,2,0.89,0.157,28.997,-46.767,29.433,-30.851,15.922,0.8229,3,1.5434,4,59.129,111.43,177.75,0.157,29.433,0.8229,2
23,2,1.409,0.466,27.907,-37.827,26.054,-43.605,6.0676,0.71585,1,-1.8812,4,1.5481,13.582,37.915,0.466,26.054,0.71585,2
23,2,0.998,0.442,26.926,-49.274,26.817,-43.278,5.9967,0.91322,3,1.589,4,8.3334,12.847,25.655,0.442,26.817,0.91322,2
23,2,32.601,0.352,23.329,-34.012,19.84,-46.548,13.013,0.7559,1,-1.8422,4,2.1405,35.852,88.765,0.352,19.84,0.7559,2
23,2,4.527,0.325,28.343,-46.985,29.542,-28.234,18.789,0.9278,3,1.5069,4,27.68,62.257,94.37,0.325,29.542,0.9278,2
23,2,1.346,0.124,26.599,-45.022,27.362,-32.813,12.233,0.82836,3,1.5084,4,70.168,149.82,153.87,0.124,27.362,0.82836,2
23,2,0.988,0.179,25.945,-48.293,26.054,-38.155,10.139,0.87159,3,1.56,4,44.121,84.19,110.01,0.179,26.054,0.87159,2
23,2,1.204,0.177,24.419,-46.767,26.054,-34.557,12.318,0.88949,3,1.4377,4,50.334,77.406,108.65,0.177,26.054,0.88949,2
23,2,1.615,0.117,26.381,-46.985,26.817,-35.756,11.237,0.83279,3,1.532,4,41.689,137.55,216.22,0.117,26.817,0.83279,2
23,2,0.871,0.132,26.708,-44.804,27.471,-34.23,10.602,0.85832,3,1.4988,4,58.867,128.47,148.8,0.132,27.471,0.85832,2
23,2,0.887,0.095,26.381,-46.876,26.817,-37.5,9.3852,0.80629,3,1.5243,4,32.929,153.09,244.59,0.095,26.817,0.80629,2
23,2,4.104,1.573,26.381,-42.624,26.054,-41.534,1.1381,0.15137,3,1.8623,4,1.0585,6.7101,13.043,1.573,26.054,0.15137,2
23,2,0.628,0.272,20.494,-30.633,17.878,-36.301,6.2433,0.45337,1,-2.0032,4,5.6323,20.668,73.354,0.272,17.878,0.45337,2
23,2,0.684,0.343,23.656,-46.221,28.125,-26.49,20.231,0.83392,3,1.348,4,33.867,60.783,120.67,0.343,28.125,0.83392,2
23,2,4.579,0.359,24.855,-45.022,25.945,-33.467,11.607,0.85959,3,1.4767,4,12.255,35.522,57.856,0.359,25.945,0.85959,2
23,2,1.743,0.36,28.016,-46.767,29.87,-37.064,9.8776,0.85974,3,1.3821,4,9.2995,29.256,49.054,0.36,29.87,0.85974,2
23,2,1.453,0.397,26.817,-48.511,28.234,-42.188,6.4796,0.69168,3,1.3503,4,7.0851,14.558,36.765,0.397,28.234,0.69168,1
23,2,2.655,0.394,26.381,-48.947,27.471,-43.932,5.1317,0.74232,3,1.3567,4,0,16.647,24.505,0.394,27.471,0.74232,0
23,2,1.229,0.413,26.599,-48.511,27.907,-42.188,6.4567,0.89575,3,1.3668,4,8.6841,16.771,27.336,0.413,27.907,0.89575,2
23,2,NaN,0.336,25.727,-48.947,27.471,-45.24,4.0963,0.8778,3,1.131,4,4.7744,10.04,23.431,0.336,27.471,0.8778,2
14,4,0.933,0.222,28.222,-22.074,7.0556,-33.967,24.279,0.80896,4,-2.6297,5,73.898,171.12,194.82,0.222,7.0556,0.80896,2
14,4,0.698,0.216,5.5437,-31.448,28.424,-31.548,22.88,0.99708,2,-0.0044053,5,71.95,147.83,176.05,0.216,28.424,0.99708,2
14,4,0.557,0.147,11.188,-31.851,30.037,-30.641,18.887,0.99495,2,0.064083,5,34.922,171.66,205.94,0.147,30.037,0.99495,2
14,4,1.005,0.201,27.315,-26.71,8.8698,-34.471,20.012,0.7723,4,-2.7433,5,45.266,172.06,206.51,0.201,8.8698,0.7723,2
14,4,1.272,0.216,26.307,-27.92,11.188,-33.867,16.247,0.77494,4,-2.7668,5,31.8,120.05,145.27,0.216,11.188,0.77494,2
14,4,0.529,0.185,7.6603,-33.161,24.694,-30.641,17.219,0.99632,2,0.14686,5,35.803,152.73,178.41,0.185,24.694,0.99632,2
14,4,1.448,0.19,8.2651,-31.044,26.61,-30.54,18.351,0.99886,2,0.027466,5,45.938,132.44,186.54,0.19,26.61,0.99886,2
14,4,0.488,0.17,24.09,-33.665,7.3579,-33.161,16.739,0.71351,4,3.1115,5,29.779,139.16,186.28,0.17,7.3579,0.71351,2
14,4,1.006,0.122,21.368,-33.766,10.079,-35.177,11.377,0.60122,4,-3.0172,5,22.544,109.15,340.29,0.122,10.079,0.60122,2
14,4,0.332,0.122,8.0635,-35.177,24.493,-36.79,16.508,0.99468,2,-0.097846,5,20.905,191.21,277.75,0.122,24.493,0.99468,2
14,4,3.122,0.071,11.894,-32.758,23.989,-34.371,12.202,0.99648,2,-0.13255,5,51.815,213.11,267.15,0.071,23.989,0.99648,2
14,4,1.064,0.813,27.315,-29.23,15.623,-34.572,12.855,0.50833,4,-2.713,5,0,9.503,30.983,0.813,15.623,0.50833,2
